date,region,product,revenue,units_sold,customer_count
2025-01-01,Central,Product D,1333.22,26,13
2025-01-01,Central,Product E,857.8,17,8
2025-01-02,North,Product A,1377.69,27,13
2025-01-02,North,Product B,1166.96,23,11
2025-01-02,North,Product C,1122.08,22,11
2025-01-02,North,Product D,1057.61,21,10
2025-01-02,North,Product E,960.11,19,9
2025-01-02,South,Product A,1252.91,25,12
2025-01-02,South,Product B,1038.69,20,10
2025-01-02,South,Product C,612.85,12,6
2025-01-02,South,Product D,784.58,15,7
2025-01-02,South,Product E,972.77,19,9
2025-01-02,East,Product A,1072.97,21,10
2025-01-02,East,Product B,998.89,19,9
2025-01-02,East,Product C,1256.64,25,12
2025-01-02,East,Product D,616.08,12,6
2025-01-02,East,Product E,1039.34,20,10
2025-01-02,West,Product A,642.98,12,6
2025-01-02,West,Product B,1163.84,23,11
2025-01-02,West,Product C,991.24,19,9
2025-01-02,West,Product D,1095.12,21,10
2025-01-02,West,Product E,835.77,16,8
2025-01-02,Central,Product A,1268.86,25,12
2025-01-02,Central,Product B,1220.82,24,12
2025-01-02,Central,Product C,1128.24,22,11
2025-01-02,Central,Product D,984.16,19,9
2025-01-02,Central,Product E,1127.5,22,11
2025-01-03,North,Product A,871.92,17,8
2025-01-03,North,Product B,1189.25,23,11
2025-01-03,North,Product C,1350.49,27,13
2025-01-03,North,Product D,1232.92,24,12
2025-01-03,North,Product E,867.31,17,8
2025-01-03,South,Product A,1088.89,21,10
2025-01-03,South,Product B,752.85,15,7
2025-01-03,South,Product C,1131.74,22,11
2025-01-03,South,Product D,1107.0,22,11
2025-01-03,South,Product E,635.73,12,6
2025-01-03,East,Product A,779.53,15,7
2025-01-03,East,Product B,957.98,19,9
2025-01-03,East,Product C,954.38,19,9
2025-01-03,East,Product D,769.84,15,7
2025-01-03,East,Product E,1094.49,21,10
2025-01-03,West,Product A,1066.56,21,10
2025-01-03,West,Product B,976.03,19,9
2025-01-03,West,Product C,861.99,17,8
2025-01-03,West,Product D,1228.48,24,12
2025-01-03,West,Product E,1351.69,27,13
2025-01-03,Central,Product A,917.28,18,9
2025-01-03,Central,Product B,891.16,17,8
2025-01-03,Central,Product C,1115.25,22,11
2025-01-03,Central,Product D,942.77,18,9
2025-01-03,Central,Product E,987.17,19,9
2025-01-04,North,Product A,1171.62,23,11
2025-01-04,North,Product B,630.89,12,6
2025-01-04,North,Product C,1289.74,25,12
2025-01-04,North,Product D,1035.48,20,10
2025-01-04,North,Product E,936.64,18,9
2025-01-04,South,Product A,1002.43,20,10
2025-01-04,South,Product B,1012.97,20,10
2025-01-04,South,Product C,667.25,13,6
2025-01-04,South,Product D,1325.8,26,13
2025-01-04,South,Product E,1029.08,20,10
2025-01-04,East,Product A,1111.07,22,11
2025-01-04,East,Product B,1214.88,24,12
2025-01-04,East,Product C,812.19,16,8
2025-01-04,East,Product D,1117.29,22,11
2025-01-04,East,Product E,966.01,19,9
2025-01-04,West,Product A,1193.49,23,11
2025-01-04,West,Product B,586.41,11,5
2025-01-04,West,Product C,1000.41,20,10
2025-01-04,West,Product D,897.59,17,8
2025-01-04,West,Product E,1108.88,22,11
2025-01-04,Central,Product A,1116.59,22,11
2025-01-04,Central,Product B,876.19,17,8
2025-01-04,Central,Product C,875.27,17,8
2025-01-04,Central,Product D,998.05,19,9
2025-01-04,Central,Product E,837.61,16,8
2025-01-05,North,Product A,1198.53,23,11
2025-01-05,North,Product B,950.04,19,9
2025-01-05,North,Product C,429.4,8,4
2025-01-05,North,Product D,948.89,18,9
2025-01-05,North,Product E,812.72,16,8
2025-01-05,South,Product A,691.12,13,6
2025-01-05,South,Product B,771.92,15,7
2025-01-05,South,Product C,1048.24,20,10
2025-01-05,South,Product D,1298.37,25,12
2025-01-05,South,Product E,1090.04,21,10
2025-01-05,East,Product A,901.36,18,9
2025-01-05,East,Product B,1119.32,22,11
2025-01-05,East,Product C,931.6,18,9
2025-01-05,East,Product D,883.29,17,8
2025-01-05,East,Product E,788.96,15,7
2025-01-05,West,Product A,666.39,13,6
2025-01-05,West,Product B,945.79,18,9
2025-01-05,West,Product C,1058.22,21,10
2025-01-05,West,Product D,1005.97,20,10
2025-01-05,West,Product E,940.45,18,9
2025-01-05,Central,Product A,831.76,16,8
2025-01-05,Central,Product B,1150.58,23,11
2025-01-05,Central,Product C,755.57,15,7
2025-01-05,Central,Product D,1185.0,23,11
2025-01-05,Central,Product E,820.18,16,8
2025-01-06,North,Product A,875.79,17,8
2025-01-06,North,Product B,728.5,14,7
2025-01-06,North,Product C,927.55,18,9
2025-01-06,North,Product D,1232.03,24,12
2025-01-06,North,Product E,1137.25,22,11
2025-01-06,South,Product A,1232.67,24,12
2025-01-06,South,Product B,1138.59,22,11
2025-01-06,South,Product C,803.37,16,8
2025-01-06,South,Product D,962.73,19,9
2025-01-06,South,Product E,870.06,17,8
2025-01-06,East,Product A,1305.28,26,13
2025-01-06,East,Product B,784.17,15,7
2025-01-06,East,Product C,1215.2,24,12
2025-01-06,East,Product D,1215.05,24,12
2025-01-06,East,Product E,1408.17,28,14
2025-01-06,West,Product A,946.46,18,9
2025-01-06,West,Product B,1177.8,23,11
2025-01-06,West,Product C,1501.38,30,15
2025-01-06,West,Product D,903.58,18,9
2025-01-06,West,Product E,714.43,14,7
2025-01-06,Central,Product A,643.3,12,6
2025-01-06,Central,Product B,1177.88,23,11
2025-01-06,Central,Product C,642.65,12,6
2025-01-06,Central,Product D,954.16,19,9
2025-01-06,Central,Product E,1121.1,22,11
2025-01-07,North,Product A,1074.43,21,10
2025-01-07,North,Product B,1124.22,22,11
2025-01-07,North,Product C,1082.12,21,10
2025-01-07,North,Product D,1301.06,26,13
2025-01-07,North,Product E,838.73,16,8
2025-01-07,South,Product A,895.78,17,8
2025-01-07,South,Product B,875.96,17,8
2025-01-07,South,Product C,1208.09,24,12
2025-01-07,South,Product D,1222.64,24,12
2025-01-07,South,Product E,1129.56,22,11
2025-01-07,East,Product A,1281.3,25,12
2025-01-07,East,Product B,791.96,15,7
2025-01-07,East,Product C,1381.53,27,13
2025-01-07,East,Product D,1351.7,27,13
2025-01-07,East,Product E,1188.49,23,11
2025-01-07,West,Product A,1405.27,28,14
2025-01-07,West,Product B,692.79,13,6
2025-01-07,West,Product C,927.39,18,9
2025-01-07,West,Product D,883.7,17,8
2025-01-07,West,Product E,1185.56,23,11
2025-01-07,Central,Product A,818.46,16,8
2025-01-07,Central,Product B,1193.02,23,11
2025-01-07,Central,Product C,1320.05,26,13
2025-01-07,Central,Product D,1180.12,23,11
2025-01-07,Central,Product E,1094.86,21,10
2025-01-08,North,Product A,835.47,16,8
2025-01-08,North,Product B,864.84,17,8
2025-01-08,North,Product C,1301.4,26,13
2025-01-08,North,Product D,1203.47,24,12
2025-01-08,North,Product E,1033.06,20,10
2025-01-08,South,Product A,954.16,19,9
2025-01-08,South,Product B,619.34,12,6
2025-01-08,South,Product C,818.19,16,8
2025-01-08,South,Product D,1439.21,28,14
2025-01-08,South,Product E,774.55,15,7
2025-01-08,East,Product A,1080.64,21,10
2025-01-08,East,Product B,1250.97,25,12
2025-01-08,East,Product C,779.86,15,7
2025-01-08,East,Product D,1079.65,21,10
2025-01-08,East,Product E,1236.49,24,12
2025-01-08,West,Product A,1043.79,20,10
2025-01-08,West,Product B,1638.49,32,16
2025-01-08,West,Product C,693.72,13,6
2025-01-08,West,Product D,1261.65,25,12
2025-01-08,West,Product E,1005.2,20,10
2025-01-08,Central,Product A,1201.93,24,12
2025-01-08,Central,Product B,1133.08,22,11
2025-01-08,Central,Product C,888.51,17,8
2025-01-08,Central,Product D,1088.87,21,10
2025-01-08,Central,Product E,654.3,13,6
2025-01-09,North,Product A,1172.53,23,11
2025-01-09,North,Product B,1108.68,22,11
2025-01-09,North,Product C,1179.94,23,11
2025-01-09,North,Product D,1267.71,25,12
2025-01-09,North,Product E,1123.22,22,11
2025-01-09,South,Product A,1077.28,21,10
2025-01-09,South,Product B,861.92,17,8
2025-01-09,South,Product C,897.25,17,8
2025-01-09,South,Product D,1294.63,25,12
2025-01-09,South,Product E,1346.86,26,13
2025-01-09,East,Product A,996.47,19,9
2025-01-09,East,Product B,1055.92,21,10
2025-01-09,East,Product C,856.99,17,8
2025-01-09,East,Product D,1291.7,25,12
2025-01-09,East,Product E,1185.54,23,11
2025-01-09,West,Product A,1452.51,29,14
2025-01-09,West,Product B,862.5,17,8
2025-01-09,West,Product C,967.19,19,9
2025-01-09,West,Product D,1094.72,21,10
2025-01-09,West,Product E,1181.58,23,11
2025-01-09,Central,Product A,1001.16,20,10
2025-01-09,Central,Product B,863.62,17,8
2025-01-09,Central,Product C,1230.73,24,12
2025-01-09,Central,Product D,1197.2,23,11
2025-01-09,Central,Product E,854.55,17,8
2025-01-10,North,Product A,1336.41,26,13
2025-01-10,North,Product B,1297.45,25,12
2025-01-10,North,Product C,1079.63,21,10
2025-01-10,North,Product D,1068.13,21,10
2025-01-10,North,Product E,1167.89,23,11
2025-01-10,South,Product A,870.19,17,8
2025-01-10,South,Product B,1057.7,21,10
2025-01-10,South,Product C,598.79,11,5
2025-01-10,South,Product D,1235.69,24,12
2025-01-10,South,Product E,723.04,14,7
2025-01-10,East,Product A,1367.52,27,13
2025-01-10,East,Product B,981.97,19,9
2025-01-10,East,Product C,1006.88,20,10
2025-01-10,East,Product D,919.39,18,9
2025-01-10,East,Product E,990.82,19,9
2025-01-10,West,Product A,1349.67,26,13
2025-01-10,West,Product B,528.26,10,5
2025-01-10,West,Product C,1319.91,26,13
2025-01-10,West,Product D,1122.47,22,11
2025-01-10,West,Product E,797.58,15,7
2025-01-10,Central,Product A,825.27,16,8
2025-01-10,Central,Product B,1403.9,28,14
2025-01-10,Central,Product C,852.57,17,8
2025-01-10,Central,Product D,808.86,16,8
2025-01-10,Central,Product E,1290.54,25,12
2025-01-11,North,Product A,1128.0,22,11
2025-01-11,North,Product B,858.29,17,8
2025-01-11,North,Product C,1102.24,22,11
2025-01-11,North,Product D,839.73,16,8
2025-01-11,North,Product E,1289.06,25,12
2025-01-11,South,Product A,1280.73,25,12
2025-01-11,South,Product B,1168.88,23,11
2025-01-11,South,Product C,1132.88,22,11
2025-01-11,South,Product D,1428.6,28,14
2025-01-11,South,Product E,1056.4,21,10
2025-01-11,East,Product A,806.75,16,8
2025-01-11,East,Product B,1151.44,23,11
2025-01-11,East,Product C,1497.24,29,14
2025-01-11,East,Product D,842.06,16,8
2025-01-11,East,Product E,980.09,19,9
2025-01-11,West,Product A,1144.46,22,11
2025-01-11,West,Product B,1045.08,20,10
2025-01-11,West,Product C,848.91,16,8
2025-01-11,West,Product D,1293.51,25,12
2025-01-11,West,Product E,1546.68,30,15
2025-01-11,Central,Product A,1097.91,21,10
2025-01-11,Central,Product B,865.44,17,8
2025-01-11,Central,Product C,729.18,14,7
2025-01-11,Central,Product D,1110.98,22,11
2025-01-11,Central,Product E,1289.71,25,12
2025-01-12,North,Product A,1162.41,23,11
2025-01-12,North,Product B,1061.02,21,10
2025-01-12,North,Product C,936.43,18,9
2025-01-12,North,Product D,829.66,16,8
2025-01-12,North,Product E,1238.75,24,12
2025-01-12,South,Product A,1255.53,25,12
2025-01-12,South,Product B,733.36,14,7
2025-01-12,South,Product C,1399.06,27,13
2025-01-12,South,Product D,1183.41,23,11
2025-01-12,South,Product E,1358.67,27,13
2025-01-12,East,Product A,776.59,15,7
2025-01-12,East,Product B,771.56,15,7
2025-01-12,East,Product C,1029.9,20,10
2025-01-12,East,Product D,1168.28,23,11
2025-01-12,East,Product E,1442.91,28,14
2025-01-12,West,Product A,1211.44,24,12
2025-01-12,West,Product B,1010.01,20,10
2025-01-12,West,Product C,843.63,16,8
2025-01-12,West,Product D,1322.67,26,13
2025-01-12,West,Product E,856.72,17,8
2025-01-12,Central,Product A,1407.27,28,14
2025-01-12,Central,Product B,1001.15,20,10
2025-01-12,Central,Product C,1399.22,27,13
2025-01-12,Central,Product D,1205.67,24,12
2025-01-12,Central,Product E,1032.45,20,10
2025-01-13,North,Product A,955.78,19,9
2025-01-13,North,Product B,993.86,19,9
2025-01-13,North,Product C,1157.94,23,11
2025-01-13,North,Product D,1083.04,21,10
2025-01-13,North,Product E,939.91,18,9
2025-01-13,South,Product A,1031.24,20,10
2025-01-13,South,Product B,1083.34,21,10
2025-01-13,South,Product C,612.48,12,6
2025-01-13,South,Product D,1164.31,23,11
2025-01-13,South,Product E,857.59,17,8
2025-01-13,East,Product A,820.55,16,8
2025-01-13,East,Product B,706.64,14,7
2025-01-13,East,Product C,683.91,13,6
2025-01-13,East,Product D,777.44,15,7
2025-01-13,East,Product E,915.33,18,9
2025-01-13,West,Product A,1483.24,29,14
2025-01-13,West,Product B,954.4,19,9
2025-01-13,West,Product C,1104.49,22,11
2025-01-13,West,Product D,1152.01,23,11
2025-01-13,West,Product E,1094.53,21,10
2025-01-13,Central,Product A,1050.06,21,10
2025-01-13,Central,Product B,811.6,16,8
2025-01-13,Central,Product C,1376.08,27,13
2025-01-13,Central,Product D,1452.08,29,14
2025-01-13,Central,Product E,707.64,14,7
2025-01-14,North,Product A,852.13,17,8
2025-01-14,North,Product B,1011.63,20,10
2025-01-14,North,Product C,864.88,17,8
2025-01-14,North,Product D,1180.04,23,11
2025-01-14,North,Product E,915.52,18,9
2025-01-14,South,Product A,1535.62,30,15
2025-01-14,South,Product B,1326.76,26,13
2025-01-14,South,Product C,1117.16,22,11
2025-01-14,South,Product D,1291.71,25,12
2025-01-14,South,Product E,1308.62,26,13
2025-01-14,East,Product A,950.74,19,9
2025-01-14,East,Product B,896.67,17,8
2025-01-14,East,Product C,1088.35,21,10
2025-01-14,East,Product D,1256.27,25,12
2025-01-14,East,Product E,1101.41,22,11
2025-01-14,West,Product A,733.62,14,7
2025-01-14,West,Product B,899.54,17,8
2025-01-14,West,Product C,1055.75,21,10
2025-01-14,West,Product D,1055.39,21,10
2025-01-14,West,Product E,1494.36,29,14
2025-01-14,Central,Product A,774.56,15,7
2025-01-14,Central,Product B,1179.96,23,11
2025-01-14,Central,Product C,1390.75,27,13
2025-01-14,Central,Product D,1558.42,31,15
2025-01-14,Central,Product E,984.93,19,9
2025-01-15,North,Product A,1182.42,23,11
2025-01-15,North,Product B,1199.29,23,11
2025-01-15,North,Product C,1118.7,22,11
2025-01-15,North,Product D,1055.32,21,10
2025-01-15,North,Product E,1170.48,23,11
2025-01-15,South,Product A,531.36,10,5
2025-01-15,South,Product B,1223.47,24,12
2025-01-15,South,Product C,1103.77,22,11
2025-01-15,South,Product D,1028.7,20,10
2025-01-15,South,Product E,1517.34,30,15
2025-01-15,East,Product A,931.28,18,9
2025-01-15,East,Product B,989.82,19,9
2025-01-15,East,Product C,1505.43,30,15
2025-01-15,East,Product D,897.45,17,8
2025-01-15,East,Product E,958.15,19,9
2025-01-15,West,Product A,1044.95,20,10
2025-01-15,West,Product B,1257.63,25,12
2025-01-15,West,Product C,1121.35,22,11
2025-01-15,West,Product D,798.28,15,7
2025-01-15,West,Product E,962.02,19,9
2025-01-15,Central,Product A,945.83,18,9
2025-01-15,Central,Product B,1059.98,21,10
2025-01-15,Central,Product C,1168.3,23,11
2025-01-15,Central,Product D,1166.65,23,11
2025-01-15,Central,Product E,694.19,13,6
2025-01-16,North,Product A,1311.74,26,13
2025-01-16,North,Product B,1136.22,22,11
2025-01-16,North,Product C,1381.09,27,13
2025-01-16,North,Product D,1177.68,23,11
2025-01-16,North,Product E,1319.82,26,13
2025-01-16,South,Product A,1182.51,23,11
2025-01-16,South,Product B,1372.8,27,13
2025-01-16,South,Product C,1194.56,23,11
2025-01-16,South,Product D,1060.41,21,10
2025-01-16,South,Product E,1573.15,31,15
2025-01-16,East,Product A,1273.9,25,12
2025-01-16,East,Product B,1205.7,24,12
2025-01-16,East,Product C,805.5,16,8
2025-01-16,East,Product D,802.9,16,8
2025-01-16,East,Product E,1144.91,22,11
2025-01-16,West,Product A,1113.07,22,11
2025-01-16,West,Product B,948.74,18,9
2025-01-16,West,Product C,1112.08,22,11
2025-01-16,West,Product D,1425.24,28,14
2025-01-16,West,Product E,1232.02,24,12
2025-01-16,Central,Product A,834.77,16,8
2025-01-16,Central,Product B,1057.47,21,10
2025-01-16,Central,Product C,907.46,18,9
2025-01-16,Central,Product D,997.72,19,9
2025-01-16,Central,Product E,992.12,19,9
2025-01-17,North,Product A,982.75,19,9
2025-01-17,North,Product B,813.79,16,8
2025-01-17,North,Product C,1058.8,21,10
2025-01-17,North,Product D,964.72,19,9
2025-01-17,North,Product E,449.95,8,4
2025-01-17,South,Product A,1532.67,30,15
2025-01-17,South,Product B,1323.14,26,13
2025-01-17,South,Product C,1004.77,20,10
2025-01-17,South,Product D,1090.63,21,10
2025-01-17,South,Product E,831.93,16,8
2025-01-17,East,Product A,1455.04,29,14
2025-01-17,East,Product B,1498.84,29,14
2025-01-17,East,Product C,1120.6,22,11
2025-01-17,East,Product D,1308.97,26,13
2025-01-17,East,Product E,1124.64,22,11
2025-01-17,West,Product A,796.06,15,7
2025-01-17,West,Product B,997.05,19,9
2025-01-17,West,Product C,1115.21,22,11
2025-01-17,West,Product D,987.77,19,9
2025-01-17,West,Product E,1039.03,20,10
2025-01-17,Central,Product A,1066.68,21,10
2025-01-17,Central,Product B,1068.97,21,10
2025-01-17,Central,Product C,1097.9,21,10
2025-01-17,Central,Product D,856.07,17,8
2025-01-17,Central,Product E,930.73,18,9
2025-01-18,North,Product A,811.06,16,8
2025-01-18,North,Product B,1304.93,26,13
2025-01-18,North,Product C,631.82,12,6
2025-01-18,North,Product D,1343.3,26,13
2025-01-18,North,Product E,1394.11,27,13
2025-01-18,South,Product A,1025.51,20,10
2025-01-18,South,Product B,523.22,10,5
2025-01-18,South,Product C,1012.6,20,10
2025-01-18,South,Product D,1077.47,21,10
2025-01-18,South,Product E,870.87,17,8
2025-01-18,East,Product A,979.01,19,9
2025-01-18,East,Product B,1425.51,28,14
2025-01-18,East,Product C,1236.63,24,12
2025-01-18,East,Product D,889.65,17,8
2025-01-18,East,Product E,742.73,14,7
2025-01-18,West,Product A,1020.09,20,10
2025-01-18,West,Product B,1044.88,20,10
2025-01-18,West,Product C,1199.79,23,11
2025-01-18,West,Product D,974.62,19,9
2025-01-18,West,Product E,1203.13,24,12
2025-01-18,Central,Product A,1513.91,30,15
2025-01-18,Central,Product B,1269.5,25,12
2025-01-18,Central,Product C,1080.98,21,10
2025-01-18,Central,Product D,1051.5,21,10
2025-01-18,Central,Product E,1013.62,20,10
2025-01-19,North,Product A,1355.27,27,13
2025-01-19,North,Product B,958.83,19,9
2025-01-19,North,Product C,1106.3,22,11
2025-01-19,North,Product D,1107.61,22,11
2025-01-19,North,Product E,986.35,19,9
2025-01-19,South,Product A,795.43,15,7
2025-01-19,South,Product B,1167.2,23,11
2025-01-19,South,Product C,1083.0,21,10
2025-01-19,South,Product D,1206.07,24,12
2025-01-19,South,Product E,979.38,19,9
2025-01-19,East,Product A,1364.08,27,13
2025-01-19,East,Product B,904.13,18,9
2025-01-19,East,Product C,1471.79,29,14
2025-01-19,East,Product D,713.17,14,7
2025-01-19,East,Product E,1191.72,23,11
2025-01-19,West,Product A,1200.63,24,12
2025-01-19,West,Product B,921.93,18,9
2025-01-19,West,Product C,1189.44,23,11
2025-01-19,West,Product D,1376.95,27,13
2025-01-19,West,Product E,610.29,12,6
2025-01-19,Central,Product A,1206.62,24,12
2025-01-19,Central,Product B,549.67,10,5
2025-01-19,Central,Product C,884.63,17,8
2025-01-19,Central,Product D,1453.62,29,14
2025-01-19,Central,Product E,968.81,19,9
2025-01-20,North,Product A,842.71,16,8
2025-01-20,North,Product B,1057.66,21,10
2025-01-20,North,Product C,1556.72,31,15
2025-01-20,North,Product D,697.83,13,6
2025-01-20,North,Product E,869.7,17,8
2025-01-20,South,Product A,1431.07,28,14
2025-01-20,South,Product B,1510.42,30,15
2025-01-20,South,Product C,1078.48,21,10
2025-01-20,South,Product D,828.35,16,8
2025-01-20,South,Product E,1562.87,31,15
2025-01-20,East,Product A,1452.43,29,14
2025-01-20,East,Product B,1250.8,25,12
2025-01-20,East,Product C,922.32,18,9
2025-01-20,East,Product D,1090.46,21,10
2025-01-20,East,Product E,1065.94,21,10
2025-01-20,West,Product A,1174.13,23,11
2025-01-20,West,Product B,1420.84,28,14
2025-01-20,West,Product C,1294.95,25,12
2025-01-20,West,Product D,863.96,17,8
2025-01-20,West,Product E,1404.43,28,14
2025-01-20,Central,Product A,1170.22,23,11
2025-01-20,Central,Product B,1252.58,25,12
2025-01-20,Central,Product C,1424.26,28,14
2025-01-20,Central,Product D,856.43,17,8
2025-01-20,Central,Product E,1093.37,21,10
2025-01-21,North,Product A,988.53,19,9
2025-01-21,North,Product B,759.26,15,7
2025-01-21,North,Product C,1182.8,23,11
2025-01-21,North,Product D,1661.71,33,16
2025-01-21,North,Product E,699.04,13,6
